Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
andino,hembra,785.9581283661937,NA,19.36177009553385,blanco,sano,57.953197005554
abisinio,hembra,589.1142026262659,19.234506934455737,NA,marrón oscuro,NA,53.391635065347565
andino,hembra,701.8363373737049,28.309408098195473,NA,negro,NA,28.188235104888527
abisinio,hembra,579.549842533282,24.232699318875287,15.212113891297715,marrón oscuro,sano,64.13041059723409
americano,macho,NA,22.517028716711373,21.694791178556933,negro,NA,10.787613467729267
americano,hembra,1094.6895858683097,29.488941484473532,NA,marrón,NA,31.289845635465618
andino,macho,696.5016693254807,27.707518824216503,NA,marrón,NA,53.489017545840184
andino,hembra,748.2766510484262,27.535135355963885,19.053073974307907,negro,sano,61.829961903467755
peruano,hembra,853.5018709133466,24.558442140187022,16.89893257975136,marrón,gordo,22.48699340916859
peruano,macho,623.63285654361,NA,17.40905514217369,blanco,sano,21.60524158176163
abisinio,hembra,647.5708913083287,22.08299774829157,15.373171739698236,marrón oscuro,gordo,29.29606377617187
andino,macho,901.6977635506848,18.919366435530595,18.24570020013286,negro,gordo,63.21542480383095
andino,macho,654.0032351855084,21.788851417702485,19.45013679479086,negro,sano,64.41375656771699
andino,macho,658.4234068861616,25.492387686405156,18.226019156406466,blanco,sano,31.998493839545304
abisinio,hembra,NA,25.056271502168244,16.210583124860744,gris,NA,46.75065074601312
peruano,macho,649.4983926553642,23.555650486518207,15.037405709685183,rojizo,gordo,55.47683647242267
andino,macho,NA,24.11692974033284,17.24077022520095,marrón,NA,37.51626970981427
andino,macho,598.2351674733102,NA,19.342244456201527,blanco,sano,56.25604858571768
americano,hembra,972.6715164762164,22.953839755155876,22.391193266324436,negro,sano,39.70531404745999
andino,hembra,881.3550787886161,20.787237576851933,20.417483956661822,blanco,sano,11.884151732564176
abisinio,hembra,659.4646125597426,23.694833214821397,NA,blanco,NA,43.891693659557944
híbrido,hembra,1072.47460970588,29.28377430851192,20.480916916574454,marrón,gordo,44.604433942628035
andino,hembra,760.5844307042088,NA,NA,negro,NA,58.92115872742733
andino,macho,606.9304374735904,24.615529220324493,16.786643933892197,negro,sano,55.12226741524475
peruano,hembra,815.8796628410427,30.458522851268594,NA,negro,NA,35.278615881633826
abisinio,hembra,633.0211204037187,26.36025605909707,NA,gris,NA,60.43722578266723
andino,hembra,852.5424928656281,24.76731502009783,20.74019266052552,negro,sano,38.800085307791704
andino,macho,717.6222160603917,NA,NA,negro,NA,20.456798568572424
andino,macho,614.559010541443,23.82020478574655,NA,negro,NA,51.11649898917142
andino,macho,824.3136559038408,32.72750372577573,NA,negro,NA,33.21968289268413
abisinio,hembra,459.4377516682263,20.61303601592553,NA,gris,NA,46.603455058118485
peruano,macho,747.4307524790419,NA,17.808039687993244,blanco,sano,16.60450527079846
andino,macho,625.9838130772938,26.03621724894491,19.32587432378795,pintado,sano,31.763597757502986
andino,hembra,782.6179352568886,NA,19.18669422807734,blanco,sano,31.044262116980757
peruano,hembra,979.5872638974656,25.656357025630896,NA,blanco,NA,61.82047914203122
abisinio,hembra,NA,19.369324077807487,NA,marrón oscuro,NA,10.911743002729178
peruano,hembra,NA,28.764401025372205,NA,tricolor,NA,32.15798357729727
andino,hembra,NA,27.50877341771339,19.157751233414487,marrón,NA,21.114563881130636
andino,hembra,763.573331217076,30.98619622312288,20.533449417171344,marrón,sano,40.348558942954774
andino,macho,NA,24.010966066066327,16.990010369509978,blanco,NA,30.675912711380928
abisinio,hembra,655.9559924260365,NA,16.5744784688206,gris,sano,47.15188242683664
peruano,hembra,917.1260419603692,25.131448045643413,17.610983198705295,marrón,gordo,58.62407357893119
andino,macho,699.1885773078285,NA,18.37603180328949,negro,sano,14.527601538284712
peruano,hembra,840.37072166387,24.09021252399681,20.35713740796302,tricolor,sano,56.50488433284287
peruano,hembra,783.637337657257,NA,17.609637060004378,negro,sano,15.440259304399651
andino,macho,634.7057199942204,NA,18.59207059180174,pintado,sano,61.99611530445192
andino,macho,764.0142188383078,26.418995139207393,17.706395984555886,negro,sano,54.547357739571495
andino,macho,759.1160718486441,22.912163411342544,15.823507115312808,negro,gordo,42.66445602897211
andino,macho,717.3662277304767,25.163304347641784,18.712223981797987,blanco,sano,20.703566178611556
andino,hembra,NA,NA,20.548502110136884,marrón,NA,37.46822722830436
peruano,hembra,760.3435471542416,22.85273988986032,16.162491037873593,negro,gordo,21.598513355100835
andino,hembra,696.0481583401098,25.58420154298304,NA,negro,NA,47.420466148819514
peruano,macho,741.1148052782878,20.82590069575065,15.860127384679712,negro,gordo,39.79396400452357
peruano,hembra,701.6321527374953,25.919615457956215,16.999783858703783,blanco,sano,57.406937135843144
andino,macho,902.002894597416,NA,18.504931552054245,negro,gordo,46.29052028727
andino,hembra,879.5234670114223,26.311226321132736,20.08525876950911,negro,sano,25.669251398267484
híbrido,hembra,925.664018908741,20.326629219016812,20.060749988899907,negro,sano,14.0748287577705
americano,macho,664.6793605823542,NA,20.00663947324681,marrón,sano,56.97414354611196
andino,macho,742.0095911819263,23.394570313833455,17.72141206422934,blanco,sano,50.95678625966724
peruano,hembra,780.8269181543669,23.75228661537237,15.857272954582404,negro,gordo,43.19242324728446
andino,macho,717.3170829042533,27.451908325292543,NA,marrón,NA,17.205235878615913
andino,hembra,946.4761440208522,NA,NA,blanco,NA,28.317272307220144
peruano,hembra,713.0072531971551,25.762396114449295,16.074023331804096,negro,gordo,36.70073788364111
andino,hembra,827.0154105135047,31.64141114717116,18.35836509579561,negro,sano,19.67108172457424
andino,macho,654.7058491455628,23.341769510190417,NA,blanco,NA,27.27362425091427
peruano,hembra,900.0805277651774,21.487045161239248,17.72253053527745,blanco,gordo,33.43248906646842
andino,hembra,796.6649949354514,25.8476662356025,21.08622476424892,pintado,sano,31.859859335811475
andino,hembra,812.2895994577261,25.6259879105243,20.78392091275614,negro,sano,30.630985181933376
andino,hembra,790.5511365203919,29.065106303022603,20.27839651410875,pintado,sano,50.41474958722959
andino,macho,858.2883953902435,29.375675501920547,NA,marrón,NA,34.847193782792566
andino,macho,NA,24.153837333921423,17.006746474817234,blanco,NA,NA
peruano,hembra,NA,NA,16.59057883566506,blanco,NA,33.91551435763591
peruano,macho,707.6430896524638,NA,NA,blanco,NA,19.889150405542978
peruano,macho,838.7069223166571,27.195886579982737,16.465958778764954,negro,gordo,55.50373178019674
abisinio,hembra,582.7139400157732,25.011044427195664,17.264294857600987,marrón oscuro,sano,22.542891517312263
andino,macho,717.0273054878869,NA,NA,marrón,NA,43.345514060650864
andino,hembra,918.746239358132,29.022073609098893,21.39220631449784,marrón,sano,61.2281910556835
peruano,macho,513.2460017680337,25.116923123759783,NA,marrón,NA,62.60854058541049
andino,hembra,881.2377105641563,NA,18.85730006129036,marrón,sano,46.78996828083798
peruano,hembra,798.0024429006417,25.479029228072275,20.63361564755204,tricolor,sano,48.267986600065946
peruano,hembra,NA,NA,17.81201055714997,blanco,NA,53.02149978250535
andino,macho,763.4793541607314,25.203075459145435,17.458363748712642,negro,sano,27.158026167959463
peruano,macho,651.6199155049636,26.11520948635351,NA,blanco,NA,35.91466630061042
andino,hembra,915.0009690513087,30.497931585908088,NA,negro,NA,17.708779255760685
americano,hembra,1149.8389153381986,27.64133653029633,21.359936837880227,negro,sano,14.412735325246812
andino,hembra,623.4946448834758,24.843679109051937,18.42919052809295,pintado,sano,13.642434959688837
andino,hembra,860.3482647422658,26.29592432205158,19.856799685533236,blanco,sano,20.3771024207746
andino,hembra,789.8482502202595,21.852949630781456,NA,negro,NA,41.40542129004958
peruano,hembra,NA,NA,16.279794007525005,rojizo,NA,41.79846422468517
peruano,macho,752.4054498739371,22.71848102776954,14.866395496339448,tricolor,gordo,15.260262336137256
peruano,hembra,741.1345969273535,29.8011124058046,17.846152150557437,blanco,sano,46.096352257677786
peruano,hembra,705.090569926691,NA,18.396689107416304,negro,sano,63.765493330134426
abisinio,hembra,NA,24.49385728483758,NA,blanco,NA,39.01299025259125
peruano,macho,723.4731766659575,NA,16.433079703793396,tricolor,gordo,33.341229565664335
híbrido,hembra,1317.4350302961095,NA,23.263920251344288,tricolor,sano,NA
andino,macho,708.5708016803429,21.13268300835704,17.82663479428513,marrón,sano,60.971705597572
peruano,macho,656.0234064282489,23.586772652605312,16.91774408568673,tricolor,sano,56.929909903847864
abisinio,hembra,467.5681388494263,24.385983332718833,16.168210912347117,marrón oscuro,sano,33.08222594431103
andino,hembra,931.6493338726642,27.700031342400766,21.743991652490273,marrón,sano,32.81015544353383
andino,hembra,727.0275322670304,NA,18.803682018822183,negro,sano,42.208637166786446
andino,macho,519.841894044548,23.563411618624855,18.519303448400297,pintado,flaco,30.8291412532947
abisinio,hembra,581.4108863526603,25.203801178103635,NA,pintado,NA,45.80837854065592
andino,hembra,764.2215302227721,21.519245474950875,NA,pintado,NA,28.97890860719181
andino,macho,623.577599718768,NA,18.843624800898752,negro,sano,27.318142942801156
andino,macho,646.0450276171011,25.993689904239613,18.386353218463228,negro,sano,40.796661769664894
híbrido,hembra,910.2471525193494,NA,19.595569767153545,tricolor,sano,NA
andino,hembra,761.9951703337067,29.406453206734493,NA,negro,NA,34.01217206486026
peruano,macho,715.479455043004,26.400202956640108,16.67040348841305,negro,gordo,44.168226047262024
híbrido,hembra,1437.1862087719833,24.776562483639474,NA,tricolor,NA,30.959028962361916
andino,macho,NA,27.512537810006453,NA,pintado,NA,41.73860975101181
peruano,hembra,747.2162488687944,27.253426775398285,18.116991868709523,negro,sano,12.219096349919557
andino,macho,NA,25.074776741698955,NA,pintado,NA,25.286720432336573
andino,hembra,725.3779068426552,29.162375548087702,NA,blanco,NA,10.610147014601498
peruano,macho,NA,24.744952297748902,15.486658702358298,blanco,NA,30.924519457246035
peruano,macho,595.7519176085754,23.239840420811056,15.745741688803667,blanco,sano,38.923795367305246
andino,hembra,NA,27.981680209139355,20.99050090263777,pintado,NA,33.09186029997085
híbrido,macho,953.0927827366716,27.39625695422158,18.801343804318535,pintado,gordo,60.064369030709614
andino,hembra,744.665132384404,26.260230122560166,19.657913217794864,negro,sano,14.52510642033694
peruano,macho,566.128577592257,25.231963745594893,NA,blanco,NA,55.967406156155235
peruano,hembra,NA,27.059884243600795,17.116141660375316,blanco,NA,21.45272654315924
abisinio,hembra,566.2162453150191,19.136338908857244,16.445844394583066,gris,sano,34.6673400513605
híbrido,hembra,1453.428765043227,22.503062472963684,25.59064491374106,negro,sano,46.898080435914565
peruano,hembra,856.4598654632174,26.534917130340222,17.028366067103157,blanco,gordo,12.032256778018573
andino,macho,573.0526544176058,29.41194291697031,17.409633326491285,marrón,sano,16.80369965486902
americano,hembra,910.5946056795387,NA,NA,blanco,NA,55.20166300919944
peruano,hembra,NA,NA,NA,marrón,NA,53.192879476681384
andino,hembra,1044.7800443471604,NA,NA,negro,NA,36.34470432298065
peruano,hembra,812.9542845419707,29.891397690447672,16.076326666233157,rojizo,gordo,25.02301710543288
andino,macho,863.3635414272712,23.26353935618343,17.56764906619992,negro,gordo,54.21304415421277
andino,macho,NA,29.174969310744338,17.266493153775606,marrón,NA,19.08159275241978
andino,macho,NA,27.241696377948063,17.549430617239164,blanco,NA,33.2859257825273
peruano,hembra,NA,NA,17.212059892999907,marrón,NA,47.339672762930725
peruano,hembra,824.300136623911,20.6980136569629,NA,blanco,NA,31.689721504493644
andino,macho,808.9211137280969,27.95982390667091,18.58220415995093,marrón,sano,17.58648314726795
andino,macho,736.8055974640049,NA,NA,negro,NA,37.75939057713326
peruano,macho,NA,22.238182577105203,NA,negro,NA,28.170634284729967
abisinio,hembra,651.6783265029023,22.51333624446684,15.759685302422085,blanco,gordo,49.66604960844504
andino,macho,NA,27.05035193305644,17.899774988142983,pintado,NA,61.597760171641646
abisinio,hembra,576.5861257912154,20.84797320675285,16.530468058212588,blanco,sano,23.34213480210394
peruano,hembra,NA,24.512160738279647,18.573730831976363,negro,NA,21.37537564264327
peruano,hembra,822.4268842911603,26.609517279046884,16.45597767839031,negro,gordo,29.86630232027851
andino,macho,640.6284932205627,NA,16.47801524637927,marrón,sano,52.18195997784321
andino,hembra,627.7479831237468,NA,NA,pintado,NA,36.91838112956495
andino,hembra,807.2576329124017,NA,NA,negro,NA,13.885123331916432
andino,hembra,1016.3666025490484,30.89875533432468,NA,blanco,NA,25.022469592954025
híbrido,hembra,1362.112088379113,34.61551481170542,NA,negro,NA,42.184632076505935
andino,macho,560.7571056586152,25.073836626220988,18.71952355572143,blanco,sano,47.252959581669515
peruano,macho,650.4754778875944,NA,NA,negro,NA,45.326252603234806
andino,macho,530.1693633483028,24.630845463286157,NA,negro,NA,36.21258862018324
andino,macho,761.9570240812817,NA,18.72055985669011,marrón,sano,63.13339490758504
andino,hembra,922.4851704947432,NA,19.461003673234018,marrón,sano,23.938788359820265
peruano,hembra,871.6791609453733,NA,NA,negro,NA,64.60537713853103
abisinio,hembra,448.4274401386821,23.496232767273614,15.94388124064617,marrón oscuro,sano,51.4466619863831
peruano,hembra,933.8502551527532,26.047837710112184,17.705941946619184,blanco,gordo,33.24825939478073
andino,hembra,1133.399058948568,NA,NA,negro,NA,42.73495459900179
andino,hembra,819.5879623205905,25.335288709383548,NA,pintado,NA,62.988078426064504
americano,hembra,NA,26.83887380773193,22.04988305393406,marrón,NA,37.445684884866274
híbrido,macho,NA,18.994833676827497,NA,negro,NA,37.65603901335462
andino,hembra,NA,30.10216387846283,20.49148262293691,negro,NA,53.24715142333983
peruano,hembra,943.9065137642206,22.5198374029831,17.80143729373398,blanco,gordo,28.960130575540564
híbrido,macho,463.477677621279,18.809678026493795,18.95691835310707,negro,flaco,39.328102601533
andino,macho,763.5720649794899,NA,20.176409140984475,negro,sano,21.15218443697859
abisinio,hembra,564.1116804129474,20.1392957942888,16.82345744071671,pintado,sano,24.747225565789243
abisinio,hembra,608.6342208485393,23.48707114217846,NA,marrón oscuro,NA,48.33505458391732
abisinio,hembra,640.8857857236248,20.876172856436902,NA,marrón oscuro,NA,50.95911192053928
peruano,hembra,813.8691135978968,20.073215110172864,18.936788163309124,blanco,sano,46.92264770562293
abisinio,hembra,487.2428582945484,19.08359193387436,18.123350182972104,pintado,flaco,24.45661920265276
andino,macho,792.6919483426382,22.922966523461135,17.570435334108307,marrón,gordo,38.08427640395271
peruano,hembra,934.0376964172214,22.44331376570074,19.050057366080495,negro,gordo,44.46759064058898
andino,hembra,818.308062892459,27.640991510564326,20.23205849944968,negro,sano,65.00351816595057
híbrido,hembra,795.5695182102544,NA,14.877640032182915,pintado,obeso,30.25531133762783
andino,hembra,1090.6502069770002,24.934115773284656,NA,blanco,NA,30.684313001600625
peruano,hembra,NA,26.811417100715392,19.182875380874233,blanco,NA,50.399261324811704
andino,hembra,589.3744371963787,NA,20.01082981112643,negro,flaco,17.74938095869014
peruano,hembra,914.4939553563496,33.50705799227373,17.503912692915524,negro,gordo,29.388060186416546
andino,hembra,819.697180037241,25.69184646019844,NA,marrón,NA,29.30044133965198
peruano,hembra,740.2498677318911,28.319559868015165,NA,marrón,NA,17.95572603984916
abisinio,hembra,594.9134549963886,25.48062884084903,16.524001876735078,blanco,sano,24.443510030227795
andino,macho,NA,25.785079765276667,18.166550485118435,negro,NA,28.449068135940497
abisinio,hembra,523.367134531826,NA,17.41138471497714,blanco,sano,42.90655140439364
abisinio,hembra,466.1682113148949,26.912360719134444,NA,blanco,NA,25.80508589958743
peruano,macho,734.9172585655971,27.469119044742985,17.15371229610227,negro,sano,38.12848260558884
peruano,hembra,NA,NA,18.06745315597443,negro,NA,14.848070198148084
híbrido,macho,729.4147358283119,31.296761776173984,17.982780609704996,tricolor,sano,50.342878760436214
andino,macho,810.3882198056747,22.606713433938666,19.07000227283827,marrón,sano,27.207046862195444
peruano,hembra,723.6503574823021,23.687580304871716,18.66783745774643,blanco,sano,12.880934772355484
andino,hembra,806.1321198436239,28.134926646208775,20.92598703895094,blanco,sano,42.598780551106415
andino,hembra,740.7805907311485,28.4135180985176,NA,pintado,NA,13.394995210444998
andino,hembra,833.8205065728955,28.704606807730368,19.62731478661114,blanco,sano,11.431302136664604
andino,macho,642.7125786967267,NA,NA,blanco,NA,33.38502024023025
peruano,hembra,827.4598617355405,23.468966660080813,16.798159737676738,tricolor,gordo,47.907446162852985
abisinio,hembra,NA,28.580314321522124,NA,gris,NA,41.960073832098416
andino,hembra,769.3252563282699,29.858734276612154,20.02175588591406,marrón,sano,59.252407734988104
americano,macho,995.6503458224992,27.72154755701327,20.391220327023905,gris,sano,29.32696526573126
híbrido,hembra,462.731810946571,18.7027543034542,20.160605245420996,tricolor,flaco,32.50264530803966
andino,macho,758.0184846840554,26.65848704897681,21.00766324628271,negro,sano,53.86878881863687
andino,macho,855.515965055488,26.00586634815857,18.946284375364737,blanco,sano,15.7948203188091
andino,macho,733.6122211279962,19.73138234621088,NA,blanco,NA,29.75083875075082
híbrido,macho,1103.385178900604,21.436975108798553,NA,tricolor,NA,63.31115237188665
abisinio,hembra,690.4011231644844,22.790154336129692,16.593636397639116,pintado,sano,26.214754827614595
peruano,macho,665.9768904591969,24.026240518562567,NA,marrón,NA,61.70732042640829
peruano,hembra,770.9118180242115,23.569373618948593,NA,negro,NA,59.22479578081037
peruano,macho,646.4106994407836,27.155107498886505,15.96096789545525,negro,gordo,37.39336701335189
andino,hembra,904.5447189156824,NA,21.197310632605532,marrón,sano,31.85366323899852
andino,macho,667.698796916971,29.091332522201995,NA,blanco,NA,14.703413023898614
híbrido,hembra,892.9328458479627,28.73321654408892,18.56084418581674,tricolor,gordo,52.93556555605457
americano,macho,803.1064511064466,25.634912092871435,21.282765569243043,marrón,sano,39.93565218222795
peruano,hembra,NA,26.28891570653666,NA,marrón,NA,16.205316460136075
híbrido,macho,727.7263802073089,20.93196375356838,20.280232650269856,negro,sano,47.314926698401955
híbrido,macho,439.7243207838112,30.30508599694095,14.068256106256294,tricolor,sano,19.452882274349633
peruano,hembra,772.0223386595518,28.3959764670676,17.777711107341002,rojizo,sano,47.87791189119384
peruano,hembra,942.7739237728346,26.940101840012737,17.45183461149251,blanco,gordo,52.91245645509163
peruano,macho,742.2215235838937,24.257036682663394,15.49157575797222,rojizo,gordo,17.913360373691418
peruano,macho,NA,30.741867945932235,16.241886193647247,tricolor,NA,51.64446155818227
andino,hembra,826.3957833962169,29.45588960299008,NA,negro,NA,27.260487436719252
andino,macho,774.2004347914532,25.405212089986165,21.862803777174687,negro,sano,58.26785278910687
americano,macho,740.7506652802124,NA,20.832149797198586,tricolor,sano,32.32119322882927
abisinio,hembra,NA,19.130124245120285,NA,marrón oscuro,NA,47.16956170753403
peruano,hembra,843.2559563034042,22.172626324941863,17.693305804043764,negro,gordo,54.22874324682405
híbrido,macho,770.821274060231,36.56898088894478,18.292353790699373,negro,sano,62.9976265180844
peruano,macho,NA,23.56705282490702,17.73579024799022,tricolor,NA,27.3400338985265
abisinio,hembra,519.1496771016848,23.765303248261,16.633854291616643,marrón oscuro,sano,10.33494286724124
andino,hembra,725.9682925218259,27.078882287453993,19.813695792414887,negro,sano,20.56562767257558
peruano,hembra,778.866225011668,NA,18.629813851884787,marrón,sano,63.4926659539775
andino,hembra,806.4297716323654,27.737078775164104,NA,marrón,NA,49.30081012503602
abisinio,hembra,NA,21.6790209593488,16.399763219995293,gris,NA,57.620956601355736
andino,macho,NA,30.08195109624586,NA,blanco,NA,60.130773982295366
andino,macho,796.4876912724909,NA,19.585599587171338,blanco,sano,NA
peruano,hembra,659.3922481407415,19.18901309230725,NA,blanco,NA,44.99448055566958
peruano,hembra,824.3510529555185,26.75107220632214,19.430757363809864,rojizo,sano,40.43379765304075
abisinio,hembra,622.287940694951,22.7449208569822,15.091542110188128,marrón oscuro,gordo,11.163454417842702
andino,macho,NA,24.67971235625352,18.001980127277736,negro,NA,19.272734705256877
híbrido,hembra,990.2922040709852,29.41249314139126,16.69657875986652,tricolor,obeso,49.33827022103769
andino,hembra,792.660459434265,NA,20.851646644608152,negro,sano,54.8837810656397
andino,macho,528.7336130465826,22.03942339700079,17.58216872801836,negro,sano,63.99800704584137
abisinio,hembra,659.707929914791,21.05170738760332,17.156218267437268,marrón oscuro,sano,48.31537235061471
peruano,macho,601.2770264929236,22.255927123909295,NA,marrón,NA,17.540126545455465
peruano,hembra,872.8594741148848,28.18036234523884,16.221949660584958,blanco,gordo,45.12968804378116
andino,hembra,NA,27.56058073747114,20.780694272499744,pintado,NA,36.16140568220175
peruano,hembra,789.8416591645007,26.50832409946492,NA,marrón,NA,45.40182778968258
peruano,macho,817.2466492276415,29.403791293820728,15.896313075591948,marrón,gordo,15.573327272497444
andino,macho,826.3106885258486,23.412079251100124,18.80555601910354,negro,sano,20.46361932170419
andino,macho,672.8673743853763,29.523129424816215,NA,marrón,NA,34.95540539140262
híbrido,macho,806.358051600686,NA,15.830155750113034,tricolor,gordo,26.36947388473904
andino,hembra,791.1863397505132,NA,19.785934596775256,blanco,sano,26.63273508619502
andino,hembra,834.1348930673795,28.683803348670153,20.82395275034129,pintado,sano,52.84662376964275
andino,macho,721.8947915490304,26.07573959501166,18.814331322044353,pintado,sano,16.897732620766106
andino,macho,NA,27.544948718960633,NA,blanco,NA,44.23456235004678
híbrido,hembra,370.274519689768,17.243659268711003,19.16052566258131,negro,flaco,45.53273486171792
andino,hembra,792.2986517533569,26.64664166158664,NA,pintado,NA,55.31089519900947
peruano,hembra,674.8203025676353,25.48310555013175,20.201491455114606,blanco,sano,54.75141319671703
andino,macho,698.2682246177379,NA,18.140935533407088,marrón,sano,18.268403159661077
andino,macho,643.4219112310749,23.758464446141502,NA,negro,NA,35.26542219927528
peruano,hembra,NA,23.55302976101836,NA,negro,NA,18.753360201108656
andino,hembra,826.7141090672425,28.57126640106676,NA,negro,NA,51.730268140930775
peruano,hembra,791.5918899726596,NA,NA,marrón,NA,24.34895928643037
peruano,macho,827.5502024110078,20.007824673040496,16.873763545936097,tricolor,gordo,34.40115427064838
híbrido,hembra,NA,25.990243391800192,NA,marrón,NA,25.59619315000261
andino,hembra,975.5924069852634,32.14839186161949,22.82084010546672,negro,sano,NA
peruano,hembra,710.9373039661974,24.621485371205768,NA,rojizo,NA,58.56935696566799
andino,hembra,722.4985545933732,25.408935665830157,21.18526603234296,blanco,sano,31.199663749061948
andino,hembra,886.1357025569596,28.54532964300146,19.61818000094923,pintado,sano,19.596948007755707
peruano,macho,NA,NA,NA,tricolor,NA,58.98134324119894
andino,hembra,NA,23.664469147851392,NA,negro,NA,48.42229252249548
peruano,hembra,729.0857848615459,25.90039607040683,19.967336336058533,marrón,sano,18.111300970784995
andino,hembra,851.4338560350743,NA,19.89473745417399,blanco,sano,40.63324867563948
híbrido,hembra,NA,32.43086280349464,17.65192611814952,tricolor,NA,28.93760503577454
peruano,hembra,839.776878353133,26.729018727455045,NA,marrón,NA,41.393059675299895
peruano,hembra,749.7613815449471,NA,18.24325304540564,negro,sano,63.36651252786032
andino,macho,852.4731582875548,NA,17.148915818736725,pintado,gordo,20.88984197978644
andino,macho,809.5458994893567,26.4246659730025,18.886683589872405,negro,sano,16.173680575182587
andino,hembra,775.3942427948336,25.56495632706028,21.734901067436677,blanco,sano,20.759191733252397
andino,macho,614.9135299187438,28.93147518162714,17.63966316219588,negro,sano,23.849893383352487
peruano,macho,517.9227917081685,19.601557527967007,17.37340340463378,marrón,sano,11.575469310728844
peruano,macho,741.8759575104023,NA,18.310465764942645,blanco,sano,31.230802968300544
abisinio,hembra,641.9336573203284,NA,15.35946343214346,marrón oscuro,gordo,54.19474611812333
peruano,hembra,653.3475741633222,28.28048571935612,17.484814477629726,rojizo,sano,10.205980213591385
híbrido,hembra,1303.6951381565505,35.996455186981585,18.75848362398884,pintado,obeso,61.3649920407274
andino,hembra,834.5185311841291,26.46789068804701,21.67437331286418,marrón,sano,64.54339037170033
andino,hembra,885.9947982211407,NA,NA,marrón,NA,19.86597782541433
andino,macho,590.9413348616521,NA,16.491227623753456,marrón,sano,21.793138805651704
peruano,hembra,732.4497230618845,26.08200861678629,NA,tricolor,NA,16.785934256737892
andino,macho,928.270882925136,NA,NA,blanco,NA,65.42595571656784
andino,hembra,948.1300374279498,28.941588657353808,NA,negro,NA,11.80831863654684
andino,macho,783.087625890688,NA,NA,negro,NA,24.503229298034704
abisinio,hembra,526.4949773545379,24.92536793322082,NA,gris,NA,50.91693334933569
abisinio,hembra,692.609098410388,19.185649926504784,17.63005309908568,pintado,sano,11.99674359223834
andino,macho,840.3975732190919,23.80221213476217,16.629492534973785,negro,gordo,26.074006667167588
andino,hembra,943.5884051608792,31.444040269950715,21.624064154148027,blanco,sano,36.90601466675933
peruano,macho,695.9642917476102,26.416029185924792,16.92110657794477,rojizo,sano,26.38557318119783
peruano,hembra,784.2582154283513,25.95959744934732,17.491014844249687,tricolor,gordo,37.444313637521006
abisinio,hembra,631.4436682529509,28.76459638345449,16.84828344939747,gris,sano,37.54652554524631
peruano,hembra,824.3410514353745,24.751940048077778,16.91321179433295,negro,gordo,22.26777950811083
híbrido,macho,1672.6513632822466,36.756605261873425,NA,negro,NA,54.77043220565859
andino,macho,708.188546773551,21.360084341075865,17.70262710663328,marrón,sano,38.77170394031013
peruano,hembra,NA,22.850705499744393,18.953358756542464,tricolor,NA,30.92653490486773
andino,macho,924.8133520762016,28.731506415986633,19.201284070683393,marrón,sano,18.815064754594655
andino,macho,727.6587092708702,20.77246923592237,16.394136034986975,blanco,gordo,20.415910226874217
andino,macho,NA,25.987500074374005,19.455331143301287,pintado,NA,11.090350975414118
andino,macho,658.0949041879758,23.306362716594528,16.696121644129292,pintado,sano,51.03638611970681
peruano,hembra,778.9326407259322,26.278273222447652,18.103630484712458,blanco,sano,34.24532485879965
andino,hembra,NA,28.109310167683574,19.69404837346299,blanco,NA,60.01352594630343
andino,hembra,1015.3884732600706,27.121350012656972,20.12614553539616,negro,sano,30.633517440084944
andino,hembra,959.1136294912856,30.79514150200842,20.55431629463663,negro,sano,65.56559499107894
andino,macho,669.8527797767869,25.245383740100735,18.60196842358939,marrón,sano,52.36283242056318
andino,hembra,946.936970911862,28.21431406113836,18.614714439100872,negro,gordo,44.334180230100266
andino,hembra,965.625068932484,26.618940836767617,20.141608947514403,negro,sano,26.051130814105367
peruano,hembra,NA,22.775700990250375,17.82850795044167,negro,NA,23.451483427989636
andino,hembra,975.198997553618,27.02106554872067,NA,blanco,NA,22.735504740598177
peruano,hembra,729.6320906967911,20.9039432235804,15.864383883406225,blanco,gordo,40.69985724209262
andino,hembra,571.7703113358247,23.181996463281298,19.98198943047253,negro,flaco,10.847267763623178
andino,hembra,945.2677902754616,25.438692288470037,NA,negro,NA,13.871159109039588
peruano,hembra,643.5453408284947,27.850243146691785,18.183607367098467,blanco,sano,52.08255132142329
andino,hembra,951.4977425937868,32.707071659907335,NA,negro,NA,34.446058801651375
peruano,hembra,541.467671713772,23.350561271382244,NA,negro,NA,47.49131301950372
americano,hembra,1093.8769033028746,NA,21.32097630931259,gris,sano,45.46097954626487
americano,hembra,987.5063470465768,NA,21.437415652662768,negro,sano,62.84355360657171
andino,hembra,840.2599155490523,22.235141753440026,21.29725728827996,blanco,sano,29.056809984848417
andino,macho,603.990191631939,21.862394484425273,NA,negro,NA,11.72802405809376
andino,macho,813.2915068997905,NA,19.200281581060977,blanco,sano,20.14008504735941
peruano,hembra,NA,19.929198859347377,17.18027533083017,tricolor,NA,29.03330818801933
andino,macho,776.009849760705,30.47000799517058,NA,pintado,NA,56.52018786135349
andino,macho,658.1916366850484,NA,17.63213467322797,blanco,sano,58.3871327189391
andino,hembra,1081.2336235680496,30.49517839453907,18.602472798734492,blanco,gordo,15.859416079273752
peruano,hembra,905.708565777272,NA,16.79646790321735,blanco,gordo,63.723255887265566
andino,macho,NA,31.001350324560264,17.67357160225051,negro,NA,63.7150613359489
